"referencia","autor","titulo","tipoUsuario","sector","año","link"
"Índice nacional de ciencia, tecnología e innovación 2018","Martín Catalán Lerma - La Jornada Zacatecas","Plan Estatal de Desarrollo se enfocará en atender estancamiento económico e industrialización incipiente","Privado","Privado",2021,"https://ljz.mx/17/11/2021/el-plan-estatal-de-desarrollo-se-enfocara-en-atender-estancamiento-economico-e-industrializacion-incipiente/"
"Índice nacional de ciencia, tecnología e innovación 2018","Marlene Gras Marín, Carolina Alí Fojaco y Laura Segura Guzmán - Movimiento STEM","Estrategia Educación STEM para México","Privado","Privado",2021,"https://movimientostem.org/wp-content/uploads/2021/09/Vision-Exito-Intersectorial-_-Cuatro-Ejes-Estrategicos-STEM.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno municipal de Aguascalientes","Programa municipal de desarrollo urbano y ordenamiento territorial, Aguascalientes 2045","Gubernamental","Público",2021,"https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/MUN-23-98.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno municipal de Aguascalientes","Programa municipal de desarrollo urbano y ordenamiento territorial, Aguascalientes 2045","Gubernamental","Público",2021,"https://issuu.com/stratomarketing/docs/tj-pdm19-21-202001151000_issuu"
"Índice nacional de ciencia, tecnología e innovación 2018","Jocelyn Paullette Chalán Martínez, Jocelyn Alexandra Vásquez Arias, Iddar Iván Jaya Pineda y Bill Jonathan Serrano Orellana - 593 Digital Publisher","Relación del nivel de formación académica de las mujeres sobre su capacidad emprendedora para la creación de emprendimientos Machala 2021","Académico","Privado",2021,"https://www.593dp.com/index.php/593_Digital_Publisher/article/view/719"
"Índice nacional de ciencia, tecnología e innovación 2018","Secretaría de Economía Estado de Zacatecas","Plan Estatal de Desarrollo 2022 - 2027","Gubernamental","Público",2021,"https://see.zacatecas.gob.mx/assets/doc/ped/PED%202022-2027%20CXXXI_SUPL_1_AL_103%20AA.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Secretaría de Economía Estado de Zacatecas","Plan Estatal de Desarrollo 2022 - 2027","Gubernamental","Público",2021,"https://www.zacatecas.gob.mx/archivos/PED_2022-2027.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Victoriano Gabriel Covarrubias Salvatori, Erik Tapia Mejía,
Javier Rivera Márquez - Consejo de Ciencia y Tecnología del Estado de Puebla","Retos y oportunidades del emprendimiento sustentable en México","Gubernamental","Público",2021,"https://cdhpuebla.org.mx/pdf/2021/PRE/Libros/111121_Libro_Retos%20y%20Oportunidades%20del%20Emprendimiento%20Sustentable%20en%20México_Final.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Eugenio Guzmán Soria, María Teresa de la Garza Carranza, Samuel Rebollar Rebollar, Juvencio Hernández Martínez","Proyección de crecimiento económico para el Estado de Guanajuato 2020-2030 ante el SARS COV-2","Académico","Privado",2021,"https://debateeconomico.org/wp-content/uploads/2023/03/debate-30-3-gto.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Eduardo Rodríguez Juárez, Kevin Enrique Solis Batalla, Elías Gaona Rivera - Revista Panorama Económico","Impacto de la escolaridad de los trabajadores del sector manufacturero en el desarrollo científico y tecnológico de las entidades federativas de México","Académico","Privado",2021,"https://www.revistapanoramaeconomico.mx/index.php/PE/article/view/88"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno del Estado de Tlaxcala","Plan Estatal de Desarrollo 2021-2027","Gubernamental","Público",2021,"https://si.tlaxcala.gob.mx/images/Plan%20Estatal%20de%20Desarrollo%202021-2027.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno del Estado de Tlaxcala","Plan Estatal de Desarrollo 2021 - 2027","Gubernamental","Público",2021,"https://www.saludtlax.gob.mx/documentos/ITGSEF2016/2022/Plan_Estatal_de_Desarrollo_2021-2027.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Organización para la Cooperación y el Desarrollo Económicos (OECD )","OECD Skills Strategy Tlaxcala (Mexico)","Internacional","Organismo Internacional",2021,"https://www.oecd.org/content/dam/oecd/en/publications/reports/2021/06/oecd-skills-strategy-tlaxcala-mexico_448f6854/13925818-en.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Poder Legislativo del Estado de Zacatecas","Iniciativa con proyecto mediante la cual se reforman diversas disposiciones legales de la ley orgánica del poder legislativo del Estado de Zacatecas, en materia de comunicación social","Legislativo","Público",2022,"https://www.congresozac.gob.mx/coz/images/uploads/20221116115807.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Geovani Cecilia Campos Vázquez","Acuerdo SECIHTI/ 202X por el que se emiten las Reglas de Operación del Programa de
subsidios o ayudas denominado Fortalecimiento de la Ciencia, Tecnología e Innovación","Gubernamental","Público",2022,"https://www.yucatan.gob.mx/docs/air/AIR_1966_2.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Mesa Directiva
del Honorable Congreso del Estado
de Michoacán de Ocampo","Propuesta de acuerdo por el que se exhorta al titular del Poder Ejecutivo del Estado a que, en el próximo proyecto del presupuesto de egresos 2023, se destine y especifique lo mandatado por la ley a las actividades de investigación científica, desarrollo tecnológico e innovación en nuestra entidad, presentada por la diputada Fanny Lyssette Arreola Pichardo, integrante de la Representación Parlamentaria","Legislativo","Público",2022,"http://congresomich.gob.mx/file/Gaceta-061-XXVIII-A-bis-16-11-2022-Propuesta-Acuerdo-Exhorta-al-TitulardelPoderEjecutivo-se-Destine-y-Especifique-por-la-Ley-a-la-Actividades-d.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Jorge Benjamín Tello Medina y Lucio Flores Payans","La innovación pública en México desde sus
subsistemas de generación de conocimiento","Académico","Privado",2022,"https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://revistatransregiones.com/web/index.php/tr/article/download/24/21/70&ved=2ahUKEwiEnOqh6eeOAxUKnCYFHarBMqk4KBAWegQIFhAB&usg=AOvVaw2OCOaU8p1nBACRkSbPKQv5"
"Índice nacional de ciencia, tecnología e innovación 2018","Adriana Morales Ramírez","Migración calificada. Dualidad en el mercado de trabajo calificado y la geografía de la industria automotriz en la región Bajío. México, 2010-2020","Académico","Privado",2022,"http://dgsa.uaeh.edu.mx:8080/jspui/bitstream/231104/3045/3/AT26176.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","El Colegio de la Frontera Sur","Programa institucional entidades sectorizadas derivado del Plan Nacional de Desarrollo 2019-2024","Privado","Público",2022,"https://www.dof.gob.mx/nota_detalle_popup.php?codigo=5652604"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno del Estado de Sinaloa","Plan Estatal de Desarrollo 2022 - 2027","Gubernamental","Público",2022,"https://ped.sinaloa.gob.mx/wp-content/uploads/2022/04/PED27-compressed.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno Municipal Ixtlahuaca","Plan de Desarrollo Municipal 2022 - 2024 Ixtlahuaca","Gubernamental","Público",2022,"https://copladem.edomex.gob.mx/sites/copladem.edomex.gob.mx/files/files/pdf/Planes%20y%20programas/Mpales-2022-2024/Ixtlahuaca_PDM_2022_2024.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Consejo de Ciencia y Tecnología del Estado de Morelos (CCyTEM)- Periódico Oficial del Estado de Morelos","Actualización del Programa especial de ciencia y
tecnología del estado de Morelos 2019-2024","Gubernamental","Público",2022,"https://periodico.morelos.gob.mx/obtenerPDF/2022/6143.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Coordinación General para el Fomento a la Investigación Científica e Innovación del Estado de Sinaloa","Programa Especial de Ciencia y Tecnología del Estado de Sinaloa 2022-2027","Gubernamental","Público",2022,"https://media.transparencia.sinaloa.gob.mx/uploads/files/1/1.PROGRAMA%20ESPECIAL%20DE%20CIENCIA%202022-2027.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Ayuntamiento Constitucional Ixtlahuaca","Acuerdo de Cabildo Quinta Sesión Extraordinaria: Plan de Desarrollo Municipal 2022 - 2024","Gubernamental","Público",2022,"https://ixtlahuaca.gob.mx/docs/gacetas/2022/mar/gm_005.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Asesoría Superior del Estado de Yucatán H Congreso del Estado de Yucatán","Informes Individuales: Cuenta Pública 2022","Gubernamental","Público",2022,"https://www.congresoyucatan.gob.mx/vistas/comisionVigilancia/cuenta2022/tercera/INFORMES%20INDIVIDUALES/ENTIDADES/TOMO%20IV%20ENTIDADES.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Ayuntamiento de Chapultepec, Estado de México","Plan de Desarrollo Municipal 2022 - 2024 Chapultepec","Gubernamental","Público",2022,"https://chapultepec.gob.mx/assets/docs/normatividad/Plan-de-Desarrollo-Municipal-2022-2024-Chapultepec.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Pablo Wong González y Ryszard Rózga Luter - Escenarios territoriales ante la reconfiguración del orden mundial","Estudios aplicados al análisis global y aprovechamientos
del territorio para la innovación productiva","Privado","Público",2022,"https://core.ac.uk/download/548239881.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Congreso del Estado Libre y Soberano de Tlaxcala","Plan Estatal de Desarrollo 2021-2027","Gubernamental","Público",2022,"https://tlaxcala.gob.mx/images/PDFGOB/plan_estatal_desarrollo_21_27.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","José Luis Ramírez - abc Noticias de Tlaxcala","SE DEBE REDEFINIR LA POLÍTICA CIENTÍFICA Y TECNOLÓGICA EN EL ESTADO","Privado","Privado",2022,"https://abctlax.com/se-debe-redefinir-la-politica-cientifica-y-tecnologica-en-el-estado/"
"Índice nacional de ciencia, tecnología e innovación 2018","El Estado de Jalisco Periódico Oficial","REGLAS DE OPERACIÓN. “GESTIÓN DE FONDOS Y PROGRAMAS DE APOYO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN.”","Gubernamental","Público",2022,"https://l.coecytjal.org.mx/storage/rop/2022/Reglas%20de%20Operación%20Gestión%20de%20Fondos%20y%20Programas%20CTI%202022.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Congreso del Estado Libre y Soberano de Michoacán de Ocampo","Versión Estenográfica Sesión Número 061 (Extraordinaria)","Gubernamental","Público",2022,"http://congresomich.gob.mx/file/Sesión-061-I-16-11-2022.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Perla Jazmín González Cruz y Concepción Reyes de la Cruz","Ciencia, Tecnología e Innovación en Tabasco 2012-2022","Académico","Privado",2022,"https://ru.iiec.unam.mx/5858/1/2.%20107-González-Reyes.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Instituto de Ciencia, Tecnología e Innovación del Estado de Chiapas","Programa Institucional Instituto de Ciencia, Tecnología e Innovación 2019-2024","Gubernamental","Público",2022,"https://icti.chiapas.gob.mx/media/marco-juridico/2022/programa%20institucional%20icti.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Universidad Autónoma de Zacatecas","PLAN DE ESTUDIOS ACTUALIZADO A  IMPLEMENTARSE
PARA LA VII GENERACIÓN DE ESTUDIANTES
EN ENERO DE 2023","Académico","Público",2023,"https://cienciapolitica.uaz.edu.mx/wp-content/uploads/2021/04/PLAN-DE-ESTUDIOS-DCP.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Organización Internacional del Trabajo (OIT); Fondo de las Naciones Unidas para la Infancia (UNICEF); Gina Andrade Baena","Informe sobre la brecha de género en STEM en la Formación Técnico Profesional (EFTP) en México","Internacional","Organismo Internacional",2023,"https://www.unicef.org/mexico/media/7826/file/Informe%20sobre%20la%20brecha%20de%20g%C3%A9nero%20en%20STEM%20en%20M%C3%A9xico.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Monclova","Avanza Chiapas en Ciencia, Tecnología e Innovación en el país","Privado","Privado",2023,"https://monclova.com/nacional/avanza-chiapas-en-ciencia-tecnologia-e-innovacion-en-el-pais"
"Índice nacional de ciencia, tecnología e innovación 2018","Hacienda Chiapas","Evaluación del nivel de cumplimiento 2023 del plan estatal de desarrollo Chiapas 2019-2024 y programas sectoriales","Gubernamental","Público",2023,"https://www.haciendachiapas.gob.mx/PED/Evaluacion.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno del Estado de Durango","Plan Estatal de Desarrollo 2023 - 2028","Gubernamental","Público",2023,"https://www.cocyted.mx/DesarrolloInstitucional/PED_2023-2028.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno del Estado de Durango","Plan Estatal de Desarrollo 2023 - 2028","Gubernamental","Público",2023,"https://www.durango.gob.mx/ped.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Sistema Estatal de Evaluación Zacatecas","Programa presupuestario 117 Becas y Apoyos COZCyT para el desarrollo de Capital Humano Especializado ejercicio fiscal 2023","Gubernamental","Público",2023,"https://see.zacatecas.gob.mx/assets/doc/evaluacion/evaluaciones/2023-EID_BecasCozcyt.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Instituto Municipal de Planificación y Evaluación de Aguascalientes","Programa Municipal de Desarrollo Urbano y Ordenamiento Territorial de Aguascalientes 2045 (PMDUOT 2045)","Gubernamental","Público",2024,"https://www.implanags.gob.mx/maqueta_ags_implan/files/programas/PMDUOT/2024/pmduot-2045_ev1_entregable_.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Instituto Municipal de Planificación y Evaluación de Aguascalientes","PMDUOT 2045","Gubernamental","Público",2024,"https://www.implanags.gob.mx/files/programas/PMDUOT/PROGRAMA_MUNICIPAL_DE_DESARROLLO_URBANO_Y_ORDENAMIENTO_TERRITORIAL_2045_(PMDUOT%202045).pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Ayuntamiento de Atlixco","Ficha Técnica del Programa de Presupuesto","Gubernamental","Público",2024,"https://atlixco.gob.mx/Documentos/PBRSED/PP/PP_2024/Programas_Modificados/PP_3.1.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Omar David Jiménez Ojeda y Oswaldo Chacón Rojas - Universidad Autónoma de Chiapas","Evolución, cultura cívica e investigación social: Aproximación al escenario de la educación superior en México","Privado","Privado",2024,"https://www.dgip.unach.mx/publicaciones-cientificas/images/documentos/13_Evolución_cultura_cívica_e_investigación_social.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno del municipio de Aguascalientes y Secretaría de Medio Ambiente y Desarrollo Sustentable","Actualización: Programa de orden ecológico local del municipio de Aguascalientes","Gubernamental","Público",2024,"https://webgma.ags.gob.mx/SEMADESU/POEL/2024/Etapas%20del%20POEL/1ER%20ETAPA%20DOCTO.%20CARACTERIZACIÓN.pdf"
"Índice nacional de ciencia, tecnología e innovación 2018","Jorge Inés León Balderrama, Juan Martín Preciado Rodríguez, Cuitláhuac Valdez Lafarga","Las capacidades de innovación de los Estados Mexicanos","Académico","Privado",2024,"https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://rgsa.openaccesspublications.org/rgsa/article/download/7484/3043/25096&ved=2ahUKEwiKxMPmhfiOAxUz4skDHS29HLY4ChAWegQIIhAB&usg=AOvVaw2W4lLnFZqnMuG9rMBKCN4g"
"Índice nacional de ciencia, tecnología e innovación 2018","Gobierno del Estado de Aguascalientes","Programa municipal de desarrollo urbano y ordenamiento territorial Aguascalientes 2045 EV 1 y su sistema de información geográfica","Privado","Público",2024,"https://geaappsweb.aguascalientes.gob.mx/seplade/REOTPU/pdf/ProgMun/AGS/PM_AG1-POE.pdf"
"Ramo 38","Nelly Toche - El Economista","Proyecto ciudadano explica de qué trata el Ramo 38","Privado","Privado",2015,"https://www.eleconomista.com.mx/arteseideas/Proyecto-ciudadano-explica-de-que-trata-el-Ramo-38-20151117-0056.html"
"Ramo 38","Cámara de Diputados del Congreso de la Nación","Diario de los Debates","Gubernamental","Público",2016,"https://cronica.diputados.gob.mx/pdf/63/2016/abr/160412-4.pdf"
"Ramo 38","Cámara de Diputados del Congreso de la Nación - Diario de los Debates de la Cámara de Diputados","Armonizar su legislación conforme a lo establecido en la Ley General de Instituciones y Procedimientos Electorales, en Materia de Multas Electorales","Gubernamental","Público",2016,"https://gaceta.diputados.gob.mx/Gaceta/63/2016/abr/20160412-VIII.html"
"Ramo 38","María Eloísa Talavera Hernández - Cámara de Diputados","Con punto de acuerdo por el que se exhorta a los congresos locales a armonizar su legislación con la Ley General de Instituciones y Procedimientos Electorales, en materia de Multas Electorales, a cargo de la diputada María Eloísa Talavera Hernández, del grupo parlamentario del PAN","Legislativo","Público",2016,"https://sil.gobernacion.gob.mx/Archivos/Documentos/2016/04/asun_3359460_20160412_1460475987.pdf"
"Ramo 38","Cámara de Diputados del Congreso de la Nación - Diario de los Debates de la Cámara de Diputados","Armonizar su legislación conforme a lo establecido en la Ley General de Instituciones y Procedimientos Electorales, en Materia de Multas Electorales","Gubernamental","Público",2016,"https://cronica.diputados.gob.mx/Debates/63/1er/2P/Ord/abr/01L63A1P222-I.html"
"Ramo 38","Suzzete Alcántara - El Universal","Trece estados, sin legislar multas electorales para la ciencia","Privado","Privado",2016,"https://www.eluniversal.com.mx/articulo/nacion/politica/2016/05/2/trece-estados-sin-legislar-multas-electorales-para-la-ciencia/"
"Ramo 38","Instituto Estatal Electoral Baja California","Instituto Estatal Electoral Baja California","Gubernamental","Público",2016,"https://ieebc.mx/archivos/comunicacion/sintesis/2016/mayo/03052016.pdf"
"Ramo 38","Edna María Villarreal Peralta, Esteban Santamaría Hernández, Everardo Diaz Gomez y María Dolores Ballesteros Páez, Stephen Birtwistle, Carlos E. Rodríguez, Wilfrido Urueta Rico - British Council","Habilidades para la Innovación. Resumen Ejecutivo","Privado","Privado",2016,"https://www.researchgate.net/publication/309910268_Habilidades_para_la_Innovacion_Resumen_Ejecutivo"
"Ramo 38","Redacción El Universal","Recursos de multas, a ciencia, pide diputada","Privado","Privado",2016,"https://www.eluniversal.com.mx/articulo/nacion/politica/2016/05/3/recursos-de-multas-ciencia-pide-diputada/?outputType=amp"
"Ramo 38","Cámara de Diputados del Congreso de la Nación","Trece entidades no han armonizado su legislación para destinar multas electorales a la ciencia","Gubernamental","Público",2016,"http://www5.diputados.gob.mx/index.php/esl/Comunicacion/Boletines/2016/Mayo/01/1502-Trece-entidades-no-han-armonizado-su-legislacion-para-destinar-multas-electorales-a-la-ciencia"
"Ramo 38","Andrea Gómez Beltrán - Universidad Latina, S.C","Incremento de Recursos Públicos para el Sector Científico y Tecnológico a través de la Reforma del Artículo Sexto de la Contitución Política de los Estados Unidos Mexicanos","Académico","Privado",2017,"https://ru.dgb.unam.mx/bitstream/20.500.14330/TES01000756399/3/0756399.pdf"
"Ramo 38","María Eloísa Talavera Hernández - Cámara de Diputados","Iniciativa con proyecto de decreto que reforma y adicional el Artículo 458 de la Ley General de Instituciones y Procedimientos Electorales, a cargo de la diputada María Eloísa Talavera Hernández, del grupo parlamentario del PAN","Legislativo","Público",2017,"https://sil.gobernacion.gob.mx/Archivos/Documentos/2017/12/asun_3649308_20171214_1516049955.pdf"
"Ramo 38","Martha Romero - Diario Revolución","Se deben destinar a la ciencia, cultura, deporte y salud, recursos que provengan de sanciones electorales: Barberena","Privado","Privado",2022,"https://www.diarioevolucion.com.mx/se-deben-destinar-a-la-ciencia-tecnologia-innovacion-cultura-deporte-y-salud-recursos-que-provengan-de-sanciones-electorales-barberena/"
"Ramo 38","María Eloísa Talavera Hernández - Cámara de Diputados","Que reforma y adiciona el artículo 458 de la Ley General de Instituciones y Procedimientos Electorales, a cargo de la diputada María Eloísa Talavera Hernández, del Grupo Parlamentario del PAN","Legislativo","Público",2017,"https://gaceta.diputados.gob.mx/Gaceta/63/2017/nov/20171121-V.html"
"Ramo 38","María Eloísa Talavera Hernández - Cámara de Diputados","Que reforma y adiciona el artículo 458 de la Ley General de Instituciones y Procedimientos Electorales, a cargo de la diputada María Eloísa Talavera Hernández, del Grupo Parlamentario del PAN","Legislativo","Público",2017,"https://gaceta.diputados.gob.mx/PDF/63/2017/nov/20171121-V.pdf"
"Ramo 38","Daniel Ulices Peralta Jorge","La Reforma Político-Electoral de 2014 y su vinculación con el Derecho Humano al accesso de la ciencia, tecnología e innovación en México","Académico","Privado",2018,"http://ri.uagro.mx/bitstream/handle/uagro/1701/TM_09163375_18.pdf?sequence=1&isAllowed=y"
"Ramo 38","Comisión de Selección del Comité de Participación Ciudadana del Sistema Estatal Anticorrupción","Exposición de motivos que sustentan la presente solicitud para formar parte del Comité de Participación Ciudadana del Sistema Estatal Antocorrupción","Gubernamental","Público",2019,"http://intranet.congresoson.gob.mx:82/Publico/Documento/21369"
"Ramo 38","Instituto de Evaluación de Políticas Públicas del Estado de Durango (INEVAP)","Evaluación Específica                           Programa Apoyos Institucionales","Gubernamental","Público",2019,"https://cocyted.gob.mx/DesarrolloInstitucional/Evaluaciones/Evaluacion_COCYTED_2019.pdf"
"Ramo 38","Julieta Villapando Riquelme - Cámara de Diputados","Iniciativa con proyecto de Decreto por el que se reforma
el último párrafo del artículo 473 del Código Electoral del Estado de México","Legislativo","Público",2020,"https://www.gob.mx/cms/uploads/attachment/file/834322/L_Ley_de_Archivos_Administracion_de_Documentos_del_Estado_de_Mexico_y_Municipios.pdf"
"Ramo 38","Julieta Villapando Riquelme - Cámara de Diputados","Iniciativa con proyecto de Decreto por el que se reforma
el último párrafo del artículo 473 del Código Electoral del Estado de México","Legislativo","Público",2020,"https://legislacion.edomex.gob.mx/sites/legislacion.edomex.gob.mx/files/files/pdf/gct/2020/nov261.pdf"
"Ramo 38","Silvia Barberena
Maldonado -  Cámara de Diputados","Iniciativa con proyecto de decreto por el que se reforma el último párrafo del artículo 473 del Código Electoral del Estado de México","Legislativo","Público",2022,"https://www.secretariadeasuntosparlamentarios.gob.mx/mainstream/Actividad/Diario/LXI/TOMO%20XIII/57-12may22.pdf"
"Ramo 38","Instituto Electoral del Estado de México","Recursos de sanciones electorales que se destinen a la ciencia: Barberena","Gubernamental","Público",2022,"https://medioteca.ieem.org.mx/images/notas_relevantes/13-05-22/04.pdf"
"mujeres-inventoras-patentando-en-mexico","Domingo Sifontes, Rosa Morales - Female Patenting Activity in Mexico: Understanding the Gap","La actividad patentadora de las mujeres en México: una aproximación a la brecha de género","Académico","Privado",2022,"https://revistas.pucp.edu.pe/index.php/360gestion/article/view/25841/24365"
"mujeres-inventoras-patentando-en-mexico","Gina Andrea Cruz Blackledge - Senado de la República","Iniciativa con proyecto de decreto por el que se adiciona la fracción XXXV al artículo 5 de la ley federal de protección a la propiedad industrial","Legislativo","Público",2022,"https://infosen.senado.gob.mx/sgsp/gaceta/65/2/2022-11-09-1/assets/documentos/Inic_PAN_Sen_Blackledge_art_5_LFPPI.pdf"
"mujeres-inventoras-patentando-en-mexico","Margarita Tecpoyotl Torres - XXVII Reunión General de Directores: Formación de ingenieros para la innovación","La perspectiva de género en la agenda de la educación superior en las áreas de STEM","Académico","Privado",2022,"https://www.anfei.mx/site/wp-content/uploads/2022/11/C4_MTT.pdf"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Itziar Gómez Jiménez - El Heraldo","Se buscan mujeres inventoras","Privado","Privado",2021,"https://heraldodemexico.com.mx/opinion/2021/4/16/se-buscan-mujeres-inventoras-284724.html"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Itziar Gómez Jiménez - El Heraldo","Se buscan mujeres inventoras","Privado","Privado",2021,"https://www.linkedin.com/pulse/se-buscan-mujeres-inventoras-itziar-gómez-/"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Domingo Sifontes, Rosa Morales - Female Patenting Activity in Mexico: Understanding the Gap","La actividad patentadora de las mujeres en México: una aproximación a la brecha de género","Académico","Privado",2022,"https://revistas.pucp.edu.pe/index.php/360gestion/article/view/25841/24365"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Domingo Sifontes, Rosa Morales - Female Patenting Activity in Mexico: Understanding the Gap","La actividad patentadora de las mujeres en México: una aproximación a la brecha de género","Académico","Privado",2022,"https://revistas.pucp.edu.pe/index.php/360gestion/article/download/25841/24973?inline=1"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Global Intellectual Property Alliance (GLIPA) - Marca Sur","GLIPA presenta estudio con cifras sobre mujeres inventoras en Brasil, Chile, Colombia y México","Privado","Privado",2023,"https://marcasur.com/noticia/glipa-presenta-estudio-con-cifras-sobre-mujeres-inventoras-en-brasil-chile-colombia-y-mexico"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Itziar Gómez Jiménez - El Heraldo","Se buscan mujeres inventoras","Privado","Privado",2021,"https://heraldodemexico.com.mx/opinion/2021/4/16/se-buscan-mujeres-inventoras-284724.html"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Itziar Gómez Jiménez - El Heraldo","Se buscan mujeres inventoras","Privado","Privado",2021,"https://www.linkedin.com/pulse/se-buscan-mujeres-inventoras-itziar-gómez-/"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Domingo Sifontes, Rosa Morales - Female Patenting Activity in Mexico: Understanding the Gap","La actividad patentadora de las mujeres en México: una aproximación a la brecha de género","Académico","Privado",2022,"https://revistas.pucp.edu.pe/index.php/360gestion/article/view/25841/24365"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Domingo Sifontes, Rosa Morales - Female Patenting Activity in Mexico: Understanding the Gap","La actividad patentadora de las mujeres en México: una aproximación a la brecha de género","Académico","Privado",2022,"https://revistas.pucp.edu.pe/index.php/360gestion/article/download/25841/24973?inline=1"
"Mujeres inventoras: Patentando en México ¿Cómo vamos?","Global Intellectual Property Alliance (GLIPA) - Marca Sur","GLIPA presenta estudio con cifras sobre mujeres inventoras en Brasil, Chile, Colombia y México","Privado","Privado",2023,"https://marcasur.com/noticia/glipa-presenta-estudio-con-cifras-sobre-mujeres-inventoras-en-brasil-chile-colombia-y-mexico"
"Emprendimiento y género en México","Acosta V. Silvia; Pedraza A. Elba M.; Sánchez S. Yazmín A.","Emprendimiento social femenino: una estrategia para el desarrollo","Académico","Público",2017,"https://repository.uaeh.edu.mx/revistas/index.php/investigium/article/download/2952/2974?inline=1"
"Emprendimiento y género en México","Briseño Aguirre Nadia de la Luz; Riveros Rosas Angélica; Velázquez Rojas, K.G.","Mentoring para mujeres emprendedoras","Académico","Público",2018,"https://repositorios.fca.unam.mx/investigacion/memorias/2018/10.05.pdf"
"Emprendimiento y género en México","Manuel Ernesto Becerra Bizarrón, Luz Amparo Delgado Díaz, Georgina Dolores Sandoval Ballesteros","La permanencia empresarial de los emprendimientos sociales desde la perspectiva de los administradores","Académico","Privado",2018,"https://iaidres.org.mx/assets/desarrollo-y-posicionamiento-de-las-empresas-mexicanas-2019-capitulo-1.pdf"
"Emprendimiento y género en México","Mujeres del Pacífico","Programas de apoyo alemprendimiento femenino en la Alianza del Pacífico","Internacional","Organismo Internacional",2018,"https://asem.mx/wp-content/uploads/2021/06/5b96f4d0a1270_1er-Informe-MdP-ASELA-OAP.pdf"
"Emprendimiento y género en México","Silvia Acosta, Elba Pedraza y Yazmín Sánchez","Emprendimiento social femenino: una estrategia para el desarrollo","Privado","Privado",2018,"https://repository.uaeh.edu.mx/revistas/index.php/investigium/article/view/2952/2974"
"Emprendimiento y género en México","María Cecilia Arriola Solís, Rocío Rosas Vargas, Marilú León Andrade y Alejandro Ortega Hernández","La situación de las mujeres empresarias en el sur del Estado de Guanajuato: El caso de tarimoro","Académico","Privado",2018,"https://www.jovenesenlaciencia.ugto.mx/index.php/jovenesenlaciencia/article/view/2539"
